w1,w2,w3,alpha,beta,pi0,regression_mae,full_model_mae,full_model_rmse,full_model_mape,volatility_mae,volatility_rmse,volatility_mape,sample_count,validation_count,price_rank,volatility_rank
0.06,0.9,0.04,1.2152900569229146,3971.329238792994,650.396317853369,108.01193977283185,108.63939617921598,129.25095626837816,0.012695910234203477,108.63939617921598,129.25095626837816,0.7969195475472703,158,241,19,19
0.0,0.98,0.02,1.211949876089401,3973.765263677504,642.8558597387241,107.76116020498309,108.65039911743477,129.30918831480636,0.012700801140168147,108.65039911743477,129.30918831480636,0.7976501963058563,158,241,20,20
0.12,0.84,0.04,1.2195579589557948,3960.6461417842706,662.3148973948628,108.3835017909059,108.67403328975759,129.64070469723688,0.012691678775953261,108.67403328975759,129.64070469723688,0.7968395204494291,158,241,21,21
0.04,0.92,0.04,1.2138137025408406,3975.2343924666206,646.2937759315855,107.95439758670034,108.69976074068602,129.24009023989115,0.012705942482767909,108.69976074068602,129.24009023989115,0.7975450560708415,158,241,22,22
0.16,0.82,0.02,1.223539728379385,3943.5185588431195,675.6432164127896,108.7208837676351,108.74279897873379,130.04312107813396,0.012690003122700879,108.74279897873379,130.04312107813396,0.7971314360220781,158,241,23,23
0.18,0.82,0.0,1.22607866947128,3930.21878163806,684.7805974702869,108.8538555656307,108.74834760536639,130.2830687106914,0.012684090585718179,108.74834760536639,130.2830687106914,0.796919413269327,158,241,24,24
0.02,0.94,0.04,1.212275914471604,3979.675266851529,641.8802580629645,107.90067974409834,108.76011097931584,129.30155994486017,0.012715914631545448,108.76011097931584,129.30155994486017,0.798165947598137,158,241,25,25
0.1,0.84,0.06,1.2169023793115177,3974.734532325016,652.834796443356,108.30800768923355,108.78147093639869,129.60506210595227,0.012711840148865542,108.78147093639869,129.60506210595227,0.7973892130429429,158,241,26,26
0.14,0.82,0.04,1.2209334814404074,3957.3587050702426,666.2059914830652,108.61594515569945,108.78931253725007,129.88820540008848,0.012702349514026942,108.78931253725007,129.88820540008848,0.7975194470204973,158,241,27,27
0.08,0.86,0.06,1.2154828067484698,3978.2610790489225,648.8890543782627,108.21517185920551,108.79997683278198,129.472902334578,0.012717135981564594,108.79997683278198,129.472902334578,0.7976472104865592,158,241,28,28
0.0,0.96,0.04,1.2106999383114565,3984.3771539758736,637.3463556036527,107.88318077474236,108.84213481518064,129.41891372974322,0.012728626002363587,108.84213481518064,129.41891372974322,0.7989080614602074,158,241,29,29
0.12,0.82,0.06,1.2182886153296568,3971.4233438929514,656.6890805893859,108.50609413210655,108.86085984790657,129.80259309143554,0.012718130908143303,108.86085984790657,129.80259309143554,0.7978698129364534,158,241,30,30
0.06,0.88,0.06,1.214035048042976,3981.991326149278,644.8520008777141,108.15905946287589,108.86245386300672,129.40229045478324,0.012727423045813162,108.86245386300672,129.40229045478324,0.7982848973860244,158,241,31,31
0.18,0.8,0.02,1.2248055174184553,3941.1145825094804,679.0415749475656,108.96468892592273,108.8948349516351,130.42010107617335,0.012705316654212349,108.8948349516351,130.42010107617335,0.797869822147615,158,241,32,32
0.16,0.8,0.04,1.2222731833461953,3954.3047861041405,669.9942111152995,108.84508855122048,108.90929818027271,130.19262315926295,0.01271377376101966,108.90929818027271,130.19262315926295,0.7981733623084517,158,241,33,33
0.04,0.9,0.06,1.2125526927953658,3985.9451730238197,640.7193985956214,108.10236165537185,108.92262937598149,129.38695163290222,0.012737422427213388,108.92262937598149,129.38695163290222,0.7989032351989764,158,241,34,34
0.2,0.8,0.0,1.2272885105631595,3928.2873407265406,687.9086828104832,109.1402927496626,108.92694583421942,130.72686180683417,0.01270306003443153,108.92694583421942,130.72686180683417,0.7979244043949415,158,241,35,35
0.14,0.8,0.06,1.2196638045308363,3968.143699321581,660.5710562278114,108.73895926958015,108.96300796537476,130.0549207170644,0.012727020380740106,108.96300796537476,130.0549207170644,0.7985526763817361,158,241,36,36
0.02,0.92,0.06,1.2110226339842163,3990.297105688385,636.3701549500634,108.04597531916052,108.98111409693965,129.43871010890072,0.012747186342442913,108.98111409693965,129.43871010890072,0.7995124538651539,158,241,37,37
0.1,0.82,0.08,1.2156383542997746,3985.4415197151757,647.267353292345,108.4494940979302,108.98878402295455,129.7848191630801,0.012741135920622017,108.98878402295455,129.7848191630801,0.798564509929948,158,241,38,38
0.08,0.84,0.08,1.2142238135301906,3988.939258924448,643.3396296936462,108.37177329499868,109.02896588433482,129.6513473151784,0.012749230744249189,109.02896588433482,129.6513473151784,0.7990431142371729,158,241,39,39
0.18,0.78,0.04,1.2235287441841214,3952.0187239454553,673.3061074714446,109.0781208850772,109.04263510707108,130.57903748779665,0.012726746337941372,109.04263510707108,130.57903748779665,0.7988372094153008,158,241,40,40
0.12,0.8,0.08,1.2170220048630258,3982.156666800581,651.1006525424132,108.6268046686847,109.04634279558724,129.98579158289357,0.012744428304094982,109.04634279558724,129.98579158289357,0.7988990133828322,158,241,41,41
0.0,0.94,0.06,1.2094472628948003,3994.9898766044735,631.8452518832974,108.00450020076264,109.0470837062252,129.5502310006242,0.01275789787371163,109.0470837062252,129.5502310006242,0.8001590404211664,158,241,42,42
0.2,0.78,0.02,1.2260107120953692,3939.221037886681,682.142120858945,109.24821015675076,109.07129460285539,130.86735170993845,0.01272407479604859,109.07129460285539,130.86735170993845,0.7988636287878483,158,241,43,43
0.16,0.78,0.06,1.221003326309974,3965.0964711175325,664.3507299010071,108.96853197002321,109.07943697342967,130.36398099463682,0.012737960309088124,109.07943697342967,130.36398099463682,0.7992095833237308,158,241,44,44
0.06,0.86,0.08,1.212777035895678,3992.6560908181295,639.3149698512584,108.30532467820952,109.08437697765201,129.5752511612674,0.012758794954335703,109.08437697765201,129.5752511612674,0.7996425879703235,158,241,45,45
0.22,0.78,0.0,1.2284655542380345,3926.585408818145,690.9299375267396,109.42889542363535,109.10613388693632,131.2302913409448,0.012722115987295793,109.10613388693632,131.2302913409448,0.7989269221502088,158,241,46,46
0.04,0.88,0.08,1.2112946860984453,3996.6054745663505,635.1884702784519,108.24824208155502,109.14394002947805,129.55444487411162,0.012768713848483776,109.14394002947805,129.55444487411162,0.8002551285361708,158,241,47,47
0.14,0.78,0.08,1.2183908718929186,3978.933744095069,654.9418737946276,108.86121729768986,109.1493208329504,130.243385952582,0.012753416968883022,109.1493208329504,130.243385952582,0.7995802276571895,158,241,48,48
0.18,0.76,0.06,1.2222484307276342,3962.9304318231702,667.574703763742,109.20316744207096,109.20085618402416,130.75975373939858,0.012749566428803281,109.20085618402416,130.75975373939858,0.7998821317042613,158,241,49,49
0.02,0.9,0.08,1.2097667171231612,4000.9186575114327,630.8692359686725,108.1904742464115,109.20104205069433,129.59739438941756,0.012778323397386873,109.20104205069433,129.59739438941756,0.8008517296190202,158,241,50,50
0.2,0.76,0.04,1.2247322550319024,3950.1450051041606,676.3890926863492,109.35777853122251,109.21655112021013,131.03037650406895,0.01274517406437094,109.21655112021013,131.03037650406895,0.7998071383590263,158,241,51,51
0.1,0.8,0.1,1.214372145903624,3996.1482217760085,641.7082067983911,108.60984061218491,109.22011262302644,129.9883716220891,0.012773510810103982,109.22011262302644,129.9883716220891,0.7999513708856404,158,241,52,52
0.12,0.78,0.1,1.2157543098610921,3992.8769716208762,645.5297171096577,108.753016255041,109.24432887265718,130.190429903844,0.012772486528122004,109.24432887265718,130.190429903844,0.8000184811638428,158,241,53,53
0.16,0.76,0.08,1.2197243171791043,3975.958157854214,658.6676922755423,109.09205917834052,109.24912828984466,130.56005093125773,0.012762089558567322,109.24912828984466,130.56005093125773,0.8002443068305677,158,241,54,54
0.22,0.76,0.02,1.227186873254501,3937.534177622614,685.1482687273101,109.5367799626208,109.25049942559222,131.37484370201085,0.012743141292977647,109.25049942559222,131.37484370201085,0.799866624333598,158,241,55,55
0.0,0.92,0.08,1.2081919261100564,4005.60268640359,626.3530451717329,108.13237356746833,109.2557750361352,129.7030371544645,0.012787635119691991,109.2557750361352,129.7030371544645,0.801430999649027,158,241,56,56
0.08,0.82,0.1,1.212961919017591,3999.6190046037163,637.7982623618318,108.5274917379256,109.25680546226171,129.8513016863533,0.012781183145660898,109.25680546226171,129.8513016863533,0.8004312898556095,158,241,57,57
0.06,0.84,0.1,1.2115160975113235,4003.3227823147745,633.7857240540607,108.4507445001545,109.3051739314295,129.76971259462778,0.01279002680634013,109.3051739314295,129.76971259462778,0.8009926699240816,158,241,58,58
0.24,0.76,0.0,1.2296036231015295,3925.150619705051,693.82321926144,109.76850830294086,109.31748224420035,131.79170301936762,0.012745560884109875,109.31748224420035,131.79170301936762,0.8003011599917763,158,241,59,59
0.14,0.76,0.1,1.2171147636163646,3989.728067065934,649.3189547326283,108.98272872446854,109.33464804104568,130.45346316211504,0.012779695706160483,109.33464804104568,130.45346316211504,0.8006021538002941,158,241,60,60
0.2,0.74,0.06,1.2234510437403447,3961.0715634730414,670.642936591948,109.46725263232734,109.36141321640545,131.21530009173966,0.012766223576169189,109.36141321640545,131.21530009173966,0.8007479093157155,158,241,61,61
0.04,0.86,0.1,1.2100348482932306,4007.2581070319193,629.6718430787778,108.39304613293537,109.36404338292466,129.7432433495312,0.012799856121880252,109.36404338292466,129.7432433495312,0.801599657326718,158,241,62,62
0.18,0.74,0.08,1.2209646579953541,3973.848929887855,661.8478750599761,109.32737158068488,109.37102582535486,130.96211531446093,0.012773757570502788,109.37102582535486,130.96211531446093,0.8009208963975988,158,241,63,63
0.22,0.74,0.04,1.2259046108683955,3948.49088457781,679.3704321648788,109.64489940412163,109.39463118331182,131.54124337469528,0.012764128661617493,109.39463118331182,131.54124337469528,0.8008047941534376,158,241,64,64
0.02,0.88,0.1,1.2085082403120904,4011.5391704226263,625.3780046227284,108.33418606767384,109.41990371386433,129.77749630775918,0.012809326700498311,109.41990371386433,129.77749630775918,0.8021838283384105,158,241,65,65
0.16,0.74,0.1,1.2184381638451884,3986.8675455341017,652.9606287732977,109.21530338130083,109.43494299709693,130.77958413293723,0.012788413035131894,109.43494299709693,130.77958413293723,0.8012756663705498,158,241,66,66
