w1,w2,w3,alpha,beta,pi0,regression_mae,full_model_mae,full_model_rmse,full_model_mape,volatility_mae,volatility_rmse,volatility_mape,sample_count,validation_count,price_rank,volatility_rank
0.3,0.5,0.2,1.1822055313830522,3161.452127542204,633.5985910586382,102.58917204860934,101.70428339606192,123.89367084390346,0.01342401016270517,101.70428339606192,123.89367084390346,0.7683270914618726,158,241,260,260
0.04,0.64,0.32,1.1591634940967237,3250.474131046414,561.6201358050093,100.59729557803247,101.70778361124775,120.56353630745328,0.01351126553988443,101.70778361124775,120.56353630745328,0.7691940864540682,158,241,261,261
0.02,0.66,0.32,1.1577055436115569,3254.40944531883,557.6250977165378,100.45728508029212,101.71676631952772,120.54325440291294,0.013517432827722324,101.71676631952772,120.54325440291294,0.7693860409615187,158,241,262,262
0.06,0.62,0.32,1.1605886973257928,3246.7516828239986,565.5232442166212,100.75978840756746,101.71934333818504,120.63807022998981,0.013507393846974332,101.71934333818504,120.63807022998981,0.7690991575200948,158,241,263,263
0.38,0.58,0.04,1.1957689199623946,3076.823311782602,686.6049091959949,102.97883305975527,101.72741398367303,125.4687501383548,0.01339676845440149,101.72741398367303,125.4687501383548,0.7678175640292446,158,241,264,264
0.16,0.54,0.3,1.1683398506660758,3222.411585262419,587.9483395599041,101.5288732074161,101.74522753946586,121.51253924274219,0.013476679133627798,101.74522753946586,121.51253924274219,0.7689136956003448,158,241,265,265
0.08,0.6,0.32,1.1619809872768694,3243.243503114856,569.333239030545,100.94939980924747,101.74727585206689,120.767216878294,0.013505593708472395,101.74727585206689,120.767216878294,0.7691597545205616,158,241,266,266
0.0,0.68,0.32,1.1562150239481739,3258.556137152352,553.5393590949761,100.35471356209464,101.75798241301,120.57678512680927,0.01352733548827706,101.75798241301,120.57678512680927,0.7697155213187225,158,241,267,267
0.22,0.5,0.28,1.1730149871438376,3207.2350413818385,601.6910538655716,102.04516504727262,101.76872383970408,122.62274156851663,0.013459777212646146,101.76872383970408,122.62274156851663,0.7689874953779414,158,241,268,268
0.36,0.54,0.1,1.19121361800695,3108.2045135924054,667.8406144470468,102.93997263332662,101.77139447382602,125.07799912610243,0.013412812653041227,101.77139447382602,125.07799912610243,0.7685507293338363,158,241,269,269
0.34,0.52,0.14,1.187840724607641,3129.24510484023,654.63925348251,102.87546210659018,101.77697887627748,124.6562693542867,0.013420098470669556,101.77697887627748,124.6562693542867,0.7687504422913078,158,241,270,270
0.1,0.58,0.32,1.1633402101954617,3239.9509058485864,573.0489835898129,101.14910395012149,101.8128040077717,120.96412999869378,0.01350852530423937,101.8128040077717,120.96412999869378,0.769536961014553,158,241,271,271
0.32,0.5,0.18,1.1844184633354222,3150.5215551626043,641.3847711742324,102.80879193264987,101.82867659383166,124.39194834667717,0.013434937813799964,101.82867659383166,124.39194834667717,0.769219791738028,158,241,272,272
0.18,0.52,0.3,1.1694982250581223,3220.7294610848267,590.7628326414424,101.75838102538124,101.83302865204027,121.96616780126514,0.013482504069394177,101.83302865204027,121.96616780126514,0.7694870307586514,158,241,273,273
0.28,0.48,0.24,1.1786950675477934,3183.1783609529784,620.2246820358114,102.64235693927853,101.86202317845951,123.8488158815628,0.013454194980827519,101.86202317845951,123.8488158815628,0.769865801994363,158,241,274,274
0.38,0.56,0.06,1.1945358422666985,3087.4085833076824,680.9839869820676,103.09924390580973,101.86460631019875,125.64125340210715,0.013418642645392102,101.86460631019875,125.64125340210715,0.768921503266081,158,241,275,275
0.26,0.48,0.26,1.1764174981745508,3194.4767285864864,612.3261694509833,102.5186471444174,101.86495089372359,123.51410217461651,0.013460870779692548,101.86495089372359,123.51410217461651,0.7700483596089478,158,241,276,276
0.12,0.56,0.32,1.1646662247943953,3236.8751139564265,576.6693905389484,101.36602508886556,101.89793977821915,121.22089324342036,0.013514015025285177,101.89793977821915,121.22089324342036,0.7701016803534325,158,241,277,277
0.4,0.6,0.0,1.1990555258885804,3056.089498460207,699.8339498077416,103.25076954542683,101.90858699798714,126.2022758392055,0.01341335260084421,101.90858699798714,126.2022758392055,0.7687851626967969,158,241,278,278
0.3,0.48,0.22,1.1809481421635935,3172.0250235008725,628.0820424150384,102.7982352010502,101.91489117758749,124.2569264577332,0.013455206730590087,101.91489117758749,124.2569264577332,0.7699161692544167,158,241,279,279
0.24,0.48,0.28,1.1741037280699183,3205.9944067134666,604.343930516292,102.39312248996849,101.93575959340707,123.25024162077906,0.01347794817498943,101.93575959340707,123.25024162077906,0.770388811678965,158,241,280,280
0.2,0.5,0.3,1.1706328087780764,3219.192302229102,593.5259050698405,102.01625604978639,101.94291888221534,122.48314358475123,0.013491992527473304,101.94291888221534,122.48314358475123,0.7702056588214977,158,241,281,281
0.36,0.52,0.12,1.1899708641079492,3118.793107428316,662.2511623300229,103.14338859681821,101.96956723046422,125.31564871420504,0.013441749454206793,101.96956723046422,125.31564871420504,0.7699501266808606,158,241,282,282
0.34,0.5,0.16,1.1865918456598774,3139.830694952562,649.0759676696953,103.0786846140691,101.9890364842655,124.96136633219568,0.013451375361731738,101.9890364842655,124.96136633219568,0.7703200314551608,158,241,283,283
0.14,0.54,0.32,1.1658971874522728,3234.693943724087,579.7199114213881,101.60511013442711,101.9937609242928,121.56131641854138,0.013520765180453179,101.9937609242928,121.56131641854138,0.7707444822671486,158,241,284,284
0.38,0.54,0.08,1.1933008144197847,3097.9872367605676,675.376485704971,103.26075783822928,102.02862632259661,125.83538231996698,0.013443448906109571,102.02862632259661,125.83538231996698,0.770142390455661,158,241,285,285
0.32,0.48,0.2,1.183163824197956,3161.1015319774997,635.8490736619465,103.01646159986124,102.03868208223308,124.73677805752102,0.013465919942398784,102.03868208223308,124.73677805752102,0.7707911542397777,158,241,286,286
0.06,0.6,0.34,1.1593510871393191,3256.9520976263384,560.3540859192217,101.0594009489521,102.0521401047349,121.05048838915438,0.013555949385858839,102.0521401047349,121.05048838915438,0.7714307395757809,158,241,287,287
0.4,0.58,0.02,1.197834354627559,3066.6301002524424,694.2172877624262,103.38083611356194,102.0525191093719,126.33303359921025,0.01343615089568248,102.0525191093719,126.33303359921025,0.7700970843088424,158,241,288,288
0.02,0.64,0.34,1.1564696214870456,3264.590816514432,552.4736643463239,100.72883115759163,102.05484858971396,120.94239434828464,0.013567222842992856,102.05484858971396,120.94239434828464,0.7716658007392528,158,241,289,289
0.04,0.62,0.34,1.1579266579580738,3260.665535742905,556.4595724803894,100.8964321959008,102.05525760269457,120.96879503505279,0.013561794697356098,102.05525760269457,120.96879503505279,0.7715604142413932,158,241,290,290
0.22,0.48,0.3,1.1717514720485742,3217.7465096547967,596.26924153752,102.30344883180672,102.0716574224196,123.05645161923297,0.013504441516707816,102.0716574224196,123.05645161923297,0.7711125019584595,158,241,291,291
0.16,0.52,0.32,1.1670908430057176,3232.774948739493,582.6419617041543,101.83955494257108,102.08461338283222,121.95879480735171,0.013526890068446928,102.08461338283222,121.95879480735171,0.7713494254897985,158,241,292,292
0.0,0.66,0.34,1.1549801548763905,3268.7264621296144,548.3975817549967,100.62203943822978,102.09294374136293,120.96954661014797,0.013576798718047714,102.09294374136293,120.96954661014797,0.7719694797627188,158,241,293,293
0.08,0.58,0.34,1.1607427438775346,3253.451894219676,564.1560295928889,101.26311762919688,102.0979880803461,121.2043314538744,0.013556891298044714,102.0979880803461,121.2043314538744,0.7717068476650245,158,241,294,294
0.28,0.46,0.26,1.1774332037955153,3193.7353726871615,614.7418296182955,102.87416387416387,102.09937160417371,124.25057505025045,0.01348922773112546,102.09937160417371,124.25057505025045,0.7716556166984967,158,241,295,295
0.26,0.46,0.28,1.1751560046796607,3205.005751162876,606.8744329981382,102.75190147813336,102.11420103980716,123.93380353553992,0.013497727534966353,102.11420103980716,123.93380353553992,0.7718787792981274,158,241,296,296
0.3,0.46,0.24,1.1796881049872145,3182.5968050097417,622.5753351567755,103.00684994379601,102.12507073471949,124.64083098223291,0.013486346605623848,102.12507073471949,124.64083098223291,0.7715032686924478,158,241,297,297
0.1,0.56,0.34,1.162101475226503,3250.1662293202185,567.8642756368567,101.46331256349194,102.16613360704162,121.4113245654941,0.013560331427587996,102.16613360704162,121.4113245654941,0.7721313422720759,158,241,298,298
0.18,0.5,0.32,1.1682482903355547,3231.106114217593,585.4435703719432,102.06919534746199,102.17055784993858,122.41289041505962,0.013532405424255527,102.17055784993858,122.41289041505962,0.7719163603704271,158,241,299,299
0.36,0.5,0.14,1.188725142527896,3129.3833642961113,656.6697908335204,103.34661907402342,102.1835541557219,125.60179161554646,0.013473322942440821,102.1835541557219,125.60179161554646,0.7715273127827591,158,241,300,300
0.4,0.56,0.04,1.1966097591350022,3077.176427975978,688.6060923167329,103.51698502778463,102.20026798454106,126.48567230202373,0.01345936056400717,102.20026798454106,126.48567230202373,0.7714380014469447,158,241,301,301
0.34,0.48,0.18,1.185340133154676,3150.4167436891503,643.521539421376,103.28153261118166,102.20228708191522,125.2875201732691,0.013482857809416457,102.20228708191522,125.2875201732691,0.7718916057047792,158,241,302,302
0.38,0.52,0.1,1.1920663792794874,3108.537849134127,669.7963280407489,103.45568513666197,102.21452880245992,126.05076018262046,0.01347064271154081,102.21452880245992,126.05076018262046,0.7714591257355872,158,241,303,303
0.24,0.46,0.3,1.172839936931762,3216.5135590028567,598.9125104983686,102.62579488612451,102.22212453422402,123.68715590805434,0.013520280281427814,102.22212453422402,123.68715590805434,0.7723055891372392,158,241,304,304
0.12,0.54,0.34,1.1634185816687912,3247.189990524019,571.4122464069042,101.67528907372053,102.24235690755111,121.67716277696367,0.013564747636457437,102.24235690755111,121.67716277696367,0.772607049115351,158,241,305,305
0.32,0.46,0.22,1.1819064846067848,3171.680774432289,630.3230025801454,103.22928869098715,102.25174193955803,125.10236493765737,0.013497401283084607,102.25174193955803,125.10236493765737,0.7723846265526688,158,241,306,306
0.2,0.48,0.32,1.169373882019782,3229.6507931142664,588.1484593546879,102.2939072214962,102.25837049333383,122.9345960016107,0.013538459716448193,102.25837049333383,122.9345960016107,0.7724784716053786,158,241,307,307
0.14,0.52,0.34,1.1646471366975757,3245.0370284733544,574.4399051897722,101.91463112640199,102.33336037509403,122.0229614509827,0.013570950949295163,102.33336037509403,122.0229614509827,0.7731892805363482,158,241,308,308
0.28,0.44,0.28,1.176171706567006,3204.2704200269245,609.2812046735976,103.10740264496769,102.338212549161,124.67293772750197,0.01352443293032104,102.338212549161,124.67293772750197,0.7734493736398685,158,241,309,309
0.4,0.54,0.06,1.1953818207934528,3087.7276702642703,683.0009119665042,103.65985935888314,102.35225610872646,126.66006672785629,0.01348305011914401,102.35225610872646,126.66006672785629,0.7728012621943284,158,241,310,310
0.3,0.44,0.26,1.1784254993561434,3193.166671389581,617.0790145896667,103.2391857889984,102.35301634832932,125.04514895400146,0.013520099305056285,102.35301634832932,125.04514895400146,0.7732905481739314,158,241,311,311
0.22,0.46,0.32,1.1704861459542721,3228.2511277455924,590.8606097804909,102.56146052392914,102.37394824395916,123.51029325679315,0.013549006864174986,102.37394824395916,123.51029325679315,0.7732372408066087,158,241,312,312
0.26,0.44,0.3,1.1738920870983858,3215.531545659862,601.4339316462133,102.98455567969152,102.39462946419332,124.37359841342453,0.013539300824326523,102.39462946419332,124.37359841342453,0.7737958775677451,158,241,313,313
0.36,0.48,0.16,1.1874765339629079,3139.9744718701377,651.0970527686341,103.54947360726341,102.39701717878013,125.90905491076498,0.01350483366866376,102.39701717878013,125.90905491076498,0.7731005329649193,158,241,314,314
0.02,0.62,0.36,1.1552317421707043,3274.765509167206,547.3355120372462,101.02655150351548,102.40957110547112,121.36146713020753,0.013618726887936956,102.40957110547112,121.36146713020753,0.7740462688228131,158,241,315,315
0.38,0.5,0.12,1.1908288185988065,3119.0913320922846,664.2235344829483,103.65016835301464,102.41443888299295,126.31193507056697,0.013500181667194112,102.41443888299295,126.31193507056697,0.7729343957986069,158,241,316,316
0.34,0.46,0.2,1.1840856673846736,3161.002441813467,637.976519967739,103.48401191134899,102.41502044185209,125.63452234818679,0.01351427800344825,102.41502044185209,125.63452234818679,0.7734592624921024,158,241,317,317
0.04,0.6,0.36,1.156687891358459,3270.849852964438,551.3126085030258,101.19462401679618,102.41605061989452,121.4020644603042,0.013614295688975549,102.41605061989452,121.4020644603042,0.7740060697371168,158,241,318,318
0.16,0.5,0.34,1.1658397531506728,3243.1318412312503,577.3489499706448,102.14920710301526,102.42281648040533,122.42492470059322,0.013576932100847513,102.42281648040533,122.42492470059322,0.7737757127908356,158,241,319,319
0.0,0.64,0.36,1.1537433020163064,3278.890511754563,543.2687729358136,100.88858823743352,102.42687496324135,121.38224184820432,0.013626111626842356,102.42687496324135,121.38224184820432,0.7742154017058244,158,241,320,320
0.06,0.58,0.36,1.1581115733469647,3267.145010250268,555.1988510649344,101.3705562838876,102.43356588133412,121.50741360201182,0.013611540164987439,102.43356588133412,121.50741360201182,0.7740874106142576,158,241,321,321
0.08,0.56,0.36,1.1595026238410544,3263.6523626437197,558.9930735665557,101.57588560811345,102.46653769296161,121.66587747791492,0.01361076786305096,102.46653769296161,121.66587747791492,0.7743383605010785,158,241,322,322
0.32,0.44,0.24,1.1806465244170326,3182.2584767597264,624.807107300775,103.44163184229934,102.47452987181576,125.48848263114103,0.013529986769149939,102.47452987181576,125.48848263114103,0.7740443108752831,158,241,323,323
0.42,0.58,0.0,1.1998670130654545,3056.6149620697693,701.7761777759324,103.90438809848453,102.49817467478718,127.26660656172308,0.013491169932229902,102.49817467478718,127.26660656172308,0.7735564833695814,158,241,324,324
0.18,0.48,0.34,1.1669963014084586,3241.475877097865,580.1379982504072,102.37898480131422,102.50895045288382,122.88295540534739,0.013582483262172306,102.50895045288382,122.88295540534739,0.7743446438303541,158,241,325,325
0.24,0.44,0.32,1.1715737723982116,3227.029123696867,593.4925257504124,102.86608565636335,102.51297118388352,124.14400164761526,0.013563129262131239,102.51297118388352,124.14400164761526,0.7742942365139298,158,241,326,326
0.1,0.54,0.36,1.1608608906918247,3260.3732037846285,562.6941569969058,101.77657601779977,102.51951880778651,121.87835585395251,0.013612137440326343,102.51951880778651,121.87835585395251,0.7747202058122623,158,241,327,327
0.4,0.52,0.08,1.1941506209635602,3098.2830134000064,677.4022979644474,103.86794741948904,102.54682943262821,126.85608097973197,0.013511400163673151,102.54682943262821,126.85608097973197,0.7743498796719213,158,241,328,328
0.28,0.42,0.3,1.1749078896516114,3214.801585144495,603.83221484768,103.34017701673146,102.58658325180129,125.11534338168336,0.01356083421779114,102.58658325180129,125.11534338168336,0.7753096658446088,158,241,329,329
0.12,0.52,0.36,1.1621676465880395,3257.5119303587408,566.1589367874694,102.00054743531452,102.60240591104248,122.15372880803449,0.013617158940381633,102.60240591104248,122.15372880803449,0.7752471595295646,158,241,330,330
0.3,0.42,0.28,1.1771604046547255,3203.7338207163807,611.5936279536895,103.47416666915434,102.60343926639582,125.46963774969835,0.013556422521529523,102.60343926639582,125.46963774969835,0.7752241050041846,158,241,331,331
0.2,0.46,0.34,1.1681166665276095,3240.0704802903792,582.8057234488497,102.62198851107959,102.60663507244178,123.40536686742826,0.013589462564244186,102.60663507244178,123.40536686742826,0.7749731641290991,158,241,332,332
0.36,0.46,0.18,1.1862251190272357,3150.5656161001207,645.5335032557136,103.75195806907836,102.62148455851286,126.23724026280448,0.013537600494066777,102.62148455851286,126.23724026280448,0.7747485411293057,158,241,333,333
0.38,0.48,0.14,1.1895882133523004,3129.646872163234,658.6586578330539,103.85757769702394,102.62583224619101,126.59970518683045,0.01353130392381675,102.62583224619101,126.59970518683045,0.7746495866424324,158,241,334,334
0.42,0.56,0.02,1.1986459397155098,3067.164169887081,696.1474448335093,104.04440789329905,102.64872292020546,127.39987004373705,0.013514697857454041,102.64872292020546,127.39987004373705,0.7749048524365514,158,241,335,335
0.34,0.44,0.22,1.1828285285456794,3171.5869785546083,632.4414627017172,103.68612835855434,102.65036997868769,126.0021560470928,0.013548282630105204,102.65036997868769,126.0021560470928,0.7751810311120504,158,241,336,336
0.26,0.42,0.32,1.1726258238178102,3226.0533197142686,596.0052064168294,103.21661647850918,102.6803053152596,124.83322948956962,0.013581546461895152,102.6803053152596,124.83322948956962,0.7757069585409709,158,241,337,337
0.14,0.5,0.36,1.163395051345493,3255.3732909578434,569.173470178077,102.25926235974765,102.70633092093989,122.50427933001625,0.013624757199221994,102.70633092093989,122.50427933001625,0.7759156493855065,158,241,338,338
0.32,0.42,0.26,1.179384023372198,3192.8338318481883,619.3019392115839,103.65349765871201,102.7101258323076,125.89489728384724,0.01356402869155791,102.7101258323076,125.89489728384724,0.7757912480265228,158,241,339,339
0.22,0.44,0.34,1.169224601642559,3238.712972205494,585.4857108484189,102.87843343047093,102.71489598690218,123.98493013915756,0.013598264199972504,102.71489598690218,123.98493013915756,0.7756814042199168,158,241,340,340
0.4,0.5,0.1,1.1929162409758884,3108.841641395098,671.8108042647841,104.08594820838569,102.75754185009859,127.09013763903765,0.013542070002016886,102.75754185009859,127.09013763903765,0.7760342949672907,158,241,341,341
0.02,0.6,0.38,1.153991979130905,3284.9327888654125,542.211139003135,101.32488064825459,102.77410038546174,121.81492492867011,0.013671831618215653,102.77410038546174,121.81492492867011,0.7765332797872309,158,241,342,342
0.0,0.62,0.38,1.1525045385993555,3289.0475571940297,538.1534256684281,101.18270815992177,102.77836297075736,121.81462743411556,0.01367723598720886,102.77836297075736,121.81462743411556,0.7765675612325363,158,241,343,343
0.04,0.58,0.38,1.1554472679953414,3281.0263427165733,546.1797473002257,101.50925434475388,102.79884091960685,121.8725083390397,0.013669787089521001,102.79884091960685,121.8725083390397,0.776650086393939,158,241,344,344
0.42,0.54,0.04,1.1974214680756812,3077.718718762258,690.5244733409359,104.18720105495038,102.8008877844682,127.55485871509454,0.013538398341106294,102.8008877844682,127.55485871509454,0.7762669452842395,158,241,345,345
0.16,0.48,0.36,1.1645866567782726,3253.481492158344,572.0698331615763,102.51311487632107,102.80540394036461,122.91066107029893,0.013631745705612913,102.80540394036461,122.91066107029893,0.776548068325304,158,241,346,346
0.06,0.56,0.38,1.1568702298672198,3277.3296751156977,550.0580483244357,101.71805826853169,102.83710500054792,121.98330762191559,0.013669437067604642,102.83710500054792,121.98330762191559,0.7768993816425372,158,241,347,347
0.24,0.42,0.34,1.1703053125102887,3237.540313508441,588.0845132254362,103.16509704813558,102.8418048887757,124.62051446298723,0.013610009706837001,102.8418048887757,124.62051446298723,0.7765534565268863,158,241,348,348
0.36,0.44,0.2,1.1849709782448434,3161.1559812986125,639.9796996617806,103.95407836361372,102.85796841946485,126.58614079000444,0.013571739063089993,102.85796841946485,126.58614079000444,0.776478254669128,158,241,349,349
0.3,0.4,0.3,1.1758929001410465,3214.2974499112715,606.1197243574757,103.70854026855108,102.86376407118631,125.91404809226485,0.013594030595905478,102.86376407118631,125.91404809226485,0.7771704260806568,158,241,350,350
0.38,0.46,0.16,1.188344644460717,3140.203653879834,653.102253388834,104.07358659183251,102.86644234458697,126.90847552371314,0.013565768816350444,102.86644234458697,126.90847552371314,0.7765728689701411,158,241,351,351
0.08,0.54,0.38,1.1582607012986743,3273.8441572197385,553.8448848946264,101.94256017102722,102.88202792749591,122.14703268098133,0.013669954459904082,102.88202792749591,122.14703268098133,0.777236643861672,158,241,352,352
0.34,0.42,0.24,1.1815687967282467,3182.1695416962257,626.9169231148148,103.88788782580711,102.88598117006545,126.39019664960081,0.013582313808513588,102.88598117006545,126.39019664960081,0.7769042096656635,158,241,353,353
0.28,0.4,0.32,1.1736421100107934,3225.3273876582075,598.3955165135235,103.59138838461949,102.89308554796175,125.57773613966863,0.013605090454868367,102.89308554796175,125.57773613966863,0.7774660752791357,158,241,354,354
0.18,0.46,0.36,1.1657423342120121,3251.837972813628,574.8466509872242,102.76206994629185,102.89960292534667,123.37277328395749,0.013638122489040255,102.89960292534667,123.37277328395749,0.7771442761782539,158,241,355,355
0.32,0.4,0.28,1.1781190610957106,3203.4060313320656,613.808051650436,103.8648927768281,102.94501983302543,126.32136803629331,0.013597981181100133,102.94501983302543,126.32136803629331,0.7775331517404975,158,241,356,356
0.1,0.52,0.38,1.1596185309269296,3270.571072487318,557.5391469135793,102.1623193616143,102.9480281138819,122.36495548019325,0.013672737456718447,102.9480281138819,122.36495548019325,0.7777052651775166,158,241,357,357
0.42,0.52,0.06,1.1961936797965975,3088.2777905907215,684.9078181144582,104.3429211871332,102.96132715612747,127.73144785119486,0.013563007263792925,102.96132715612747,127.73144785119486,0.7776638550481781,158,241,358,358
0.4,0.48,0.12,1.1916787621226501,3119.4027360724285,666.2269874662916,104.30355251851266,102.98723241780955,127.35877295951767,0.013575319353172577,102.98723241780955,127.35877295951767,0.7778819701537145,158,241,359,359
0.2,0.44,0.36,1.1668619695937876,3250.444067922079,577.502604800779,103.00609447426899,102.99150161648578,123.89510324908683,0.013644323976584999,102.99150161648578,123.89510324908683,0.7777147776976809,158,241,360,360
0.12,0.5,0.38,1.1609147241038411,3267.826701547344,560.9193998593773,102.38325080252082,103.01428727704392,122.64975536462445,0.013675478634213315,103.01428727704392,122.64975536462445,0.7781770634332321,158,241,361,361
0.26,0.4,0.34,1.1713572931075387,3236.57027984421,590.5888001342109,103.52267375043496,103.03168098423882,125.31243356369534,0.01363088058040734,103.03168098423882,125.31243356369534,0.7780579424300734,158,241,362,362
0.22,0.42,0.36,1.1679610566046539,3249.167342112729,580.1249187776721,103.24334709092251,103.08677413403085,124.4789028690169,0.01365111073672054,103.08677413403085,124.4789028690169,0.7783340546844751,158,241,363,363
0.36,0.42,0.22,1.1837141920409204,3171.744750230085,634.436201536359,104.15584042506227,103.09387063556115,126.95554151639958,0.0136058077855545,103.09387063556115,126.95554151639958,0.7782036183553426,158,241,364,364
0.14,0.48,0.38,1.1621410067632336,3265.7019654522146,563.9211312407024,102.64205697643385,103.10380171688111,123.00499725131641,0.013681119511683418,103.10380171688111,123.00499725131641,0.7788031923220325,158,241,365,365
0.38,0.44,0.18,1.1870981927826254,3150.7608598649595,647.5548788838737,104.289103100342,103.10983785666207,127.2380492877518,0.013600673521584403,103.10983785666207,127.2380492877518,0.7785184760565202,158,241,366,366
0.34,0.4,0.26,1.1803065519091616,3192.7493176671983,621.4034587313399,104.08929621357886,103.12101814092576,126.79841220186871,0.013616275747900027,103.12101814092576,126.79841220186871,0.7786230914419648,158,241,367,367
0.44,0.56,0.0,1.2006424332203083,3057.391163033174,703.594623204529,104.61694234687586,103.12795987487156,128.38388657685616,0.013574437735025119,103.12795987487156,128.38388657685616,0.7784942458943457,158,241,368,368
0.3,0.38,0.32,1.1746248585932744,3224.844378376414,600.6652200544195,103.98067026654199,103.15111928572924,126.37830495076895,0.013634568408560522,103.15111928572924,126.37830495076895,0.7792785786333368,158,241,369,369
0.42,0.5,0.08,1.1949626565060967,3098.840564885647,679.2980367621512,104.56070191541039,103.16738812127137,127.93820895817387,0.01359289690205086,103.16738812127137,127.93820895817387,0.7792944383487107,158,241,370,370
0.0,0.6,0.4,1.1512639377769431,3299.1968686566315,533.0520344947772,101.53781583875757,103.18373946262776,122.28759980518123,0.013734892217362984,103.18373946262776,122.28759980518123,0.7793398625843202,158,241,371,371
0.32,0.38,0.3,1.1768517170824226,3213.974265683717,608.3259998380863,104.09000156542243,103.19026786711325,126.7676475193921,0.013633537215343218,103.19026786711325,126.7676475193921,0.7793800461568389,158,241,372,372
0.02,0.58,0.4,1.1527504057540139,3295.091920236612,537.1010449776568,101.69945432380082,103.19527377376546,122.29837739377197,0.013731355059753696,103.19527377376546,122.29837739377197,0.779422940873,158,241,373,373
0.16,0.46,0.38,1.1633316295192562,3263.8231294754287,566.8051420071397,102.89600785624171,103.20316052385394,123.41573067225906,0.013688162116206446,103.20316052385394,123.41573067225906,0.7794378853807354,158,241,374,374
0.24,0.4,0.36,1.1690362643371286,3248.035804102674,582.6950713340298,103.51501126840282,103.20742967428936,125.11667894708944,0.01366184824299634,103.20742967428936,125.11667894708944,0.779118239047792,158,241,375,375
0.04,0.56,0.4,1.1542048614821359,3291.1942640423713,541.061493827402,101.8810406198106,103.21855096551775,122.36223074210129,0.013729152186588843,103.21855096551775,122.36223074210129,0.7795382892452271,158,241,376,376
0.4,0.46,0.14,1.1904382656493646,3129.9654771494843,660.6514067535818,104.5207660597974,103.22926736141797,127.64844642419101,0.013609984607744331,103.22926736141797,127.64844642419101,0.7798132185867278,158,241,377,377
0.28,0.38,0.34,1.1723740553301143,3235.848232778306,592.9712915178202,103.89851679670173,103.25130451188532,126.05959909657248,0.013655221314352407,103.25130451188532,126.05959909657248,0.7798622401699138,158,241,378,378
0.06,0.54,0.4,1.1556271305324282,3287.505345679138,544.9321879040526,102.10385693118668,103.26424570255018,122.47808197678815,0.01372978493220514,103.26424570255018,122.47808197678815,0.7798733432521441,158,241,379,379
0.44,0.54,0.02,1.1994192388562277,3067.9640696982124,697.9448273785388,104.76867016588334,103.28664933061981,128.5194424925776,0.013599017122858931,103.28664933061981,128.5194424925776,0.7798613436047986,158,241,380,380
0.18,0.44,0.38,1.1644864646334316,3262.1916229725216,569.57006523992,103.14506860713493,103.2976495580234,123.88185153232108,0.013694593232457836,103.2976495580234,123.88185153232108,0.7800363971900954,158,241,381,381
0.08,0.52,0.4,1.1570170502933275,3284.02652581698,548.7119790626475,102.32879584476515,103.30983304789048,122.64752499766533,0.01373040446743407,103.30983304789048,122.64752499766533,0.7802152833561866,158,241,382,382
0.36,0.4,0.24,1.1824548407333209,3182.3311042018995,628.9035705456131,104.35725021609598,103.32919709511363,127.34521983089314,0.013639807180498726,103.32919709511363,127.34521983089314,0.7799246757031522,158,241,383,383
0.38,0.42,0.2,1.18584893910596,3161.3176709187046,642.0170944254155,104.50413394018075,103.35497811056112,127.5882213096375,0.013635875007243923,103.35497811056112,127.5882213096375,0.7804785169419798,158,241,384,384
0.34,0.38,0.28,1.1790418739428885,3203.325491633931,615.9016290410364,104.29903229497536,103.36117273316297,127.22656389852041,0.013651062988377599,103.36117273316297,127.22656389852041,0.7803788456489731,158,241,385,385
0.1,0.5,0.4,1.1583744701767937,3280.75907771106,552.3997661789858,102.5490013362954,103.37661456351142,122.87084969352307,0.01373330235884792,103.37661456351142,122.87084969352307,0.7806893449762078,158,241,386,386
0.2,0.42,0.38,1.16560539893349,3260.808771673541,572.214589893742,103.38920633543253,103.38768060867564,124.40396090940463,0.013700484082708856,103.38768060867564,124.40396090940463,0.7806003716896733,158,241,387,387
0.26,0.38,0.36,1.1700865731113756,3247.081631540247,585.1852573582346,103.83724231333778,103.3938981104387,125.81094207335434,0.013681458682292732,103.3938981104387,125.81094207335434,0.7805266913511805,158,241,388,388
0.42,0.48,0.1,1.1937284798009307,3109.4062188596686,673.6956896271145,104.77808412993411,103.4088039675139,128.18760102544726,0.013627480682647233,103.4088039675139,128.18760102544726,0.7812208351411991,158,241,389,389
0.12,0.48,0.4,1.1596598892614118,3278.13354330439,555.6941564804665,102.76820545067497,103.44177969216084,123.16496536369588,0.013735906453980404,103.44177969216084,123.16496536369588,0.7811561555883303,158,241,390,390
0.44,0.52,0.04,1.1981950389194913,3078.525865513502,692.3105480279764,104.92228787627658,103.44651496157562,128.67684559964192,0.013623731188724203,103.44651496157562,128.67684559964192,0.7812352310264308,158,241,391,391
0.4,0.44,0.16,1.1891948327464352,3140.529042323763,655.0846238367722,104.73759458240895,103.47077251439647,127.95897171266127,0.01364459253007828,103.47077251439647,127.95897171266127,0.7817400937052769,158,241,392,392
0.22,0.4,0.38,1.1666955875622758,3259.613448169499,574.7787786091294,103.62757615894576,103.47904618336456,124.99193999916736,0.013706825724445135,103.47904618336456,124.99193999916736,0.7811606387806895,158,241,393,393
